num_opportunities,EMP_2016
2129,4099.721087
2130,753.300053
2131,817.1870927
2132,341.95310059999997
2133,2493.6769918
2134,599.2848981
2135,10947.8384256
2136,8031.6341405
2137,2675.49325
2138,12764.001002699999
2139,13879.6218443
2140,14981.858810599999
2141,10425.7441545
2142,1677.5840181
2143,25017.61955700209
2144,30510.543355702088
2145,21548.4958093
2146,15684.53789800209
2147,8461.65151980209
2148,36980.90884670209
2149,10874.05549610209
2150,16842.85148880209
2151,28163.459938902088
2153,12528.3988316
2154,1949.4445210000001
2155,24168.549831
2156,5567.3553207
2157,11592.31352950209
2158,7952.8562784000005
2161,17553.5907104
2162,6395.328830500001
2163,12519.8860876
2164,9522.1546908
2165,10955.9695396
2166,10124.092509299999
2167,8798.7841182
2170,755.4959175
2171,2084.044774
2200,5040.2824473
2201,44495.26372010209
2202,18610.486247599998
2203,18650.0227732
2204,10677.236942200001
2205,12823.6906743
2206,3885.4537703
2207,1251.6908995
2208,26253.82353620209
2209,9371.0400354
2210,22360.57779260209
2211,11773.02506700209
2212,13544.18123480209
2213,16959.5044014
2214,18735.86973720209
2215,15475.10693130209
2216,9607.7403776
2217,2011.7645564
2218,27320.35587970209
2298,31368.65553416
2299,18323.10940583
2300,20007.0045052
2301,16619.34908357
2302,16770.36797341
2303,13334.407656970001
2304,13905.188485300001
2305,43415.43491245
2306,13051.0072951
2307,39794.33756912
2308,18046.44517134
2309,13945.46644993
2310,9201.7239419
2311,49895.98308683
2312,17250.71016524
2313,27205.69117703
2314,29634.996568540002
2315,21641.36091654
2316,12408.4079823
2318,7481.0385974
2319,6392.4680792
2320,689.8597453
2321,4713.45168617
2322,5855.0645583
2323,3404.3161301
2324,5409.14549707
2325,12635.06601347
2328,6063.45323
2329,5173.5063929
2330,10089.9548015
2331,14520.9488745
2334,11145.6113575
2335,3452.0228730999997
2336,3767.1817006700003
2337,7899.7820025
2338,6265.1807429
2339,6537.41660693
2340,27250.36957843
2341,14961.305117599999
2342,22344.648194315
2343,12411.870673
2346,13885.6112894
2347,17775.6566469
2348,13394.0789989
2349,4139.7488812
2350,14784.0367502
2351,7654.14164825
2352,4123.79172595
2353,12615.3259428
2356,22582.803194879998
2357,16213.5836487
2358,23431.70804318
2359,8852.6879863
2360,11801.09022405
2361,9911.86255625
2362,3371.19595875
2363,2216.0178191
2366,1115.6742234
2367,18519.346297
2368,16406.450578
2369,1244.7628238
2370,6324.00921775
2371,4208.6502449
2372,4378.4598095500005
2373,4914.3570796
2374,4175.57599805
2375,1759.9690044000001
2376,4510.58861745
2377,604.8943128000001
2380,22392.29967048
2381,20785.13108975
2382,9717.0596621
2383,17820.92806193
2384,10252.6664573
2385,6327.0735482
2386,4390.7856876000005
2387,3156.69835645
2390,16895.139408
2391,13581.542886
2392,11071.88794787
2393,14572.43763537
2394,17133.586054299998
2395,19540.90425077
2396,12160.45805707
2397,20905.06963397
2398,14482.52574067
2500,11074.0154256
2501,11118.9177236
2502,9532.205294899999
2503,16529.33825362
2504,18553.46716132
2505,13364.96287322
2506,15267.0374123
2507,13541.99608552
2508,14692.40328055
2509,16167.1415645
2510,9906.18363865
2511,50772.23191494
2512,9873.832063
2513,10561.35640626
2514,15752.585684
2515,24805.87732198
2516,9856.5276243
2517,14202.0246453
2518,10786.7611374
2519,4747.82218709
2520,16739.97396092
2521,3194.53372835
2522,8756.652604500001
2523,3312.76677952
2524,5384.4245108
2525,7148.181239099999
2526,11670.531661500001
2527,7305.4470941
2528,7699.6521879
2529,12855.1561912
2530,10881.01315906
2531,7358.54452612
2532,6763.212984719999
2533,23562.11612972
2534,13082.04693892
2535,22150.091139520002
2536,10482.32997372
2537,10541.38974522
2538,17717.06414622
2539,18074.59759662
2540,8536.50066522
2541,9243.7114324
2542,13932.53816089
2543,24823.39362971
2544,26906.37145872
2545,18377.95909639
2546,6579.01224599
2547,10741.59464119
2548,7992.01347989
2549,5753.49703939
2550,7974.56232402
2551,16938.84178562
2552,6406.87521697
2553,9801.79791547
2554,12149.29555172
2555,8822.4464771
2556,6895.3240591
2557,10319.98539041
2600,14192.989273500001
2601,14699.0338632
2602,15553.9167005
2603,16968.7752703
2604,28860.76230221
2605,33247.21537181
2606,32276.70534281
2607,15424.377656710001
2608,30223.917173910002
2609,8840.238113399999
2610,17268.4602258
2611,10002.348655599999
2612,23367.1669272
2613,20821.610349100003
2614,22715.506417700002
2615,2344.7554454
2616,6189.65682491
2617,1925.5052973
2620,7187.1150948
2621,16627.08663409
2622,14405.836206
2623,8345.2114571
2624,4634.5335612
2627,17324.868879
2628,14772.761804500002
2629,20334.4910939
2630,10046.0679422
2631,15889.754297610001
2632,955.0351500099999
2633,1479.23134551
2636,15999.22402039
2637,4858.567262
2638,11230.0737196
2639,8711.7409787
2640,5783.4597002
2641,4465.2044332
2642,2072.1624472
2643,1444.0378215
2646,4956.42493769
2647,8930.06388069
2648,10606.85800869
2649,17965.79052729
2652,32126.06566941
2653,29148.54351901
2654,15872.29919401
2655,4148.27220601
2656,6972.6067747100005
2657,6076.5165433
2658,2548.6185072
2659,1912.1279841
2660,3014.1024187000003
2699,64730.1262822
2700,29707.4864028
2701,22674.3257023
2702,425740.00019405
2703,8388.55354707
2704,25825.07763699
2705,29013.2657513
2706,5434.367243
2707,21956.94508663
2708,1204.82916449
2709,3819.1996722000004
2710,3940.2162617
2711,12224.3872926
2712,17029.8809344
2713,12380.487786900001
2716,6936.6581714
2717,4989.0788548
2718,20193.957963329998
2719,13285.998840299999
2720,15504.891948600001
2721,11026.394809
2722,18800.202928
2723,36084.58362511
2724,23823.4658043
2725,32112.01442961
2728,7561.39261817
2729,18597.0727608
2730,8524.5688942
2731,9251.2660414
2732,14081.61715717
2733,4618.5540159
2736,39128.52721974
2737,22221.072067600002
2738,22449.219244
2739,16946.8109006
2740,22907.432280200002
2741,16569.1813296
2744,30327.48201001
2745,28609.149139009998
2746,18652.12234131
2747,4914.75913471
2748,17602.8574611
2749,9643.172421500001
2750,4851.0313009
2753,2629.7879747
2754,2629.7879747
2755,14582.7571
2756,8441.9192358
2757,7664.8786418
2758,4709.1140746
2761,25112.1547457
2762,12458.5480702
2763,15043.3986397
2764,37830.3444551
2765,15844.888577599999
2766,25930.045468930002
2767,14512.2063762
2768,26571.21084493
2769,20872.4142082
2772,2786.5389518
2773,4427.4121333
2774,9713.3339973
2775,3789.7385893
2776,5537.8813638
2800,685.1777841
2801,3754.3216768
2802,845.7192238
2803,3775.415868
2804,3247.0449062000002
2805,3350.0900477000005
2806,408.4159593
2807,3470.2605057
2808,2990.6467523
2811,1076.13982
2812,513.1202152
2813,146.6724568
2816,295.3432846
2817,505.3065468
2818,1243.8161463000001
2819,2614.3182523
2822,99.58904151
2823,5771.5199606999995
2824,4042.7800072
2825,161.8581972
2826,2040.9354566
2827,4673.1157439
2828,4042.7800072
2829,163.4075777
2830,1571.9479751
2831,1757.19269
2834,2007.9687349
2835,954.4347025
2836,1503.698731
2837,701.0400935
2838,7651.983833799999
2839,9165.2089536
2840,12206.3768648
2841,15592.4217582
2844,24.70804902
2845,76.38164877
2848,9500.2345007
2849,12022.3206711
2850,4473.1200487
2851,20301.0074134
2852,19392.472076899998
2853,6507.5959305
2854,27295.9890342
2855,4755.1441322
2856,3194.1801100000002
2857,23563.3732527
2895,1836.177456
2896,4131.99434061
2897,4157.942156409999
2898,4518.48336421
2899,13775.4244934
2900,23505.467801
2901,13613.986511
2902,26269.3222665
2903,14765.540224
2904,27389.77070221
2905,18325.6495823
2906,7752.5940015
2907,4095.4727592
2908,4583.33584111
2909,3760.21851841
2910,3433.59254731
2913,273.3156578
2914,8619.4140709
2915,8500.2639534
2916,14896.967852900001
2917,8977.3447063
2918,9251.5296448
2919,23763.8483908
2920,5053.521066400001
2921,1108.8474941
2922,4061.1814036
2923,98.01286134
2924,349.9696678
2927,22369.452917
2928,27090.7962445
2929,2075.1454249
2930,1555.598832
2931,364.3909718
2932,13689.3155061
2934,15501.9262941
2935,19418.415181
2936,37418.7448566
2937,32089.9074787
2938,11559.7698533
2939,11344.7269882
2940,585.5067825
2943,11313.9134424
2944,9977.0484871
2945,2983.3131507
2946,5316.4438061
2947,6878.3415939999995
2948,8895.467359
2949,16142.787271000001
3000,812.1140136
3001,693.2713632
3002,197.3527728
3003,140.1087771
3004,78.21740112
3005,391.0864109
3006,232.3273929
3007,641.7225147
3008,226.9551137
3009,1181.443741
3010,172.3741644
3011,470.904942
3012,142.7458282
3013,2703.074812
3014,70.4392519
3015,552.9651472
3016,1373.481363
3017,136.8845557
3018,212.0823414
3019,153.5873238
3022,536.8016961
3023,901.9288435
3024,126.701625
3025,107.872614
3100,711.7761057
3101,8460.5485427
3102,7851.3275345
3103,4960.2122115
3104,300.5395005
3105,4415.832974999999
3106,172.9949132
3108,1060.8278383
3109,1942.3635378899999
3111,3951.9431612999997
3112,3951.9431612999997
3113,1964.962278
3114,8878.350245
3115,7443.5224699
3116,7062.8252457
3117,8336.4206091
3120,7709.128742
3121,460.6352422
3122,7353.95953336
3123,2137.1332111
3124,2300.3299161600003
3125,2740.1554845600003
3126,1867.3068660400002
3127,842.5475388
3128,635.10474418
3129,842.5475388
3130,693.74778114
3131,404.8854343
3200,10935.17598226
3201,1602.4422419
3202,9582.01207216
3203,1073.7282881
3204,1372.92353336
3205,166.6333437
3206,1223.34816817
3207,218.09424287000002
3208,159.4864612
3209,2454.1784298999996
3210,17539.4548339
3211,4362.48954866
3212,9862.0537183
3213,5033.03791866
3214,10768.62589896
3215,19314.03388232
3216,8882.96005467
3217,3145.6921853999997
3218,3655.73112967
3219,9407.122990099999
3220,18806.26688033
3221,16104.9878178
3222,13339.6120986
3224,399.6604593
3225,1284.5702746
3226,208.8008821
3227,2971.3635345999996
3228,3432.3291877999995
3229,751.0532274
3230,1014.2073631000001
3231,632.5009821
3232,376.8059847
3238,70.4329662
3239,5689.942754104
3240,90.230443229
3241,129.543647699
3242,104.928025609
3243,42.58298746
3244,10563.2424641
3245,98.61201898
3246,10563.2424641
3247,14888.392612399999
3248,7387.8457716
3249,6827.8445069
3250,1125.229955
3251,9440.133922
3252,7502.5458889
3253,871.3268991
3269,6946.897764
3270,262.3551522
3271,10647.06255077
3272,2935.97434787
3273,450.40450369999996
3274,1235.320501
3277,480.8345824
3278,800.6954365
3279,11306.558441264
3280,1046.8442876
3281,2245.0644091
3282,2245.0644091
3283,8803.141146400001
3284,156.1104119
3287,151.3164925
3288,2659.2756156
3289,11528.3565262
3290,9148.0372762
3291,2518.6460205
3292,2203.2371462
3293,5221.453828
3294,6657.1496643
3295,2758.0471116
3298,409.08017199999995
3299,8578.92372477
3300,212.3415914
3301,858.5066239
3302,3887.6302806999997
3303,8209.83295597
3304,1109.9111404
3305,74.51162139
3306,1597.99958857
3307,114.0837497
3400,8992.74680202
3401,3168.3311661
3402,5353.46372642
3403,4213.50723672
3404,11779.82286464
3405,3325.0349711199997
3408,163.7784277
3409,5633.4544357
3410,5392.3036534
3411,5797.03890012
3412,1186.8669502
3413,2578.8446028
3416,22107.825308855
3417,10947.933533555
3418,14993.365174655
3419,6113.3685967
3420,38639.667748025
3421,2424.9611978000003
3422,11046.004239855
3423,3244.909564
3424,5361.639670585
3425,4246.9143812
3426,1897.6099104
3429,7539.805678
3430,5968.246318
3431,3494.0732880200003
3432,767.7806054
3433,2905.23674002
3434,21189.687479505
3437,1976.75891818
3438,10329.5507013
3439,6534.28356298
3440,8290.41808938
3441,9987.1074587
3442,28150.702669055
3443,18983.079049655
3444,2193.3580033999997
3447,2728.92812492
3448,1503.9973035
3449,1095.4919026
3450,4137.96361372
3453,8677.5265667
3454,20624.420775255
3455,7498.5473379
3456,37160.479233165
3457,12880.110100484999
3458,7413.4273827
3459,12089.811186785
3460,7677.7339377
3463,6564.6743797
3464,11820.5034982
3465,6496.8582099000005
3466,6426.1651587
3467,2988.16937588
3468,6817.50187998
3471,15562.5057041
3472,4452.5420602
3473,6450.40623622
3474,3493.93203112
3477,1581.625937
3478,1581.625937
3479,421.4942784
3480,524.2473334
3481,245.5219664
3482,240.0901285
3483,193.1358235
3484,308.2558102
3485,306.9736872
3487,14670.3222658107
3488,7171.4011572
3489,10670.787997700001
3490,5272.5802147
3491,10273.642288
3492,13013.8969258
3493,6910.9667786
3494,13728.6561959
3497,3443.6029251
3498,1876.20774288
3499,6637.02194192
3500,3774.5147949
3503,15277.8924831107
3504,10885.92874
3505,12266.0810053107
3594,311.10846752
3595,1117.18329084
3596,1016.11599514
3597,545.38952244
3598,1.166338235
3599,123.5261437
3600,2376.26005962
3601,4539.26468162
3602,20067.122953185
3603,2439.4118056
3604,3369.7403338
3607,311.10846752
3608,68.64136854
3609,0.684183466
3610,24.17143609
3611,413.1182654
3612,133.598429382
3613,203.63726669
3614,447.06571339999994
3615,53.68082924
3616,95.50599074
3617,251.1117535
3618,47.37788929
3619,203.63726669
3620,320.6742795
3621,306.20241450000003
3622,91.70668448
3623,47.37788929
3624,306.20241450000003
3625,294.0784524
3626,149.49971309
3627,786.390284
3628,91.70668448
3629,93.4741627
3630,660.7175
3631,278.31116959999997
3632,278.31116959999997
3633,427.44601190000003
3634,723.18973117
3635,2.844175664
3636,133.598429382
3650,91.65816952
3651,39.55597764
3652,149.49971309
3653,98.50081601
3654,129.6023407
3655,274.45015429
3656,149.237787
3657,91.65816952
3658,215.32272379
3659,25.5642034
3660,148.23674259
3661,162.1580465
3662,161.92772374999998
3663,230.18554104
3664,183.96549899000001
3665,119.76673946
3666,215.32272379
3667,41.838780760000006
3668,22.53373674
3669,17.32221778
3670,45.76148806
3671,41.838780760000006
3672,26.4531156
3673,101.43683
3674,46.28225033
3675,62.71611452
3676,89.3885757
3677,68.33889166
3678,249.61533907
3679,1052.52588026
3680,797.02014361
3681,142.3217357
3682,286.2316358
3683,24.65784997
3684,1299.99979979
3685,2276.8964041
3686,158.6451977
3687,46.90122704
3688,199.0197091
3689,1181.41736055
3690,118.62874565000001
3691,1300.72763823
3692,1125.81875713
3693,4657.55719813
3694,4191.84296123
3708,895.1029336
3709,1697.3305556
3710,3419.6227728
3711,5408.9806904
3712,831.33247344
3713,3427.3817125
3714,5329.1927863
3715,4625.1302035
3716,2075.0208923
3717,2403.234606
3718,3516.2503098
3723,1927.5837417
3724,724.7812719
3725,2527.4240354999997
3726,1543.9206638
3727,2270.3688767
3728,2390.8236349
3729,1706.7831654
3730,359.9014487
3731,1702.33326814
3732,2286.931993119
3800,12115.32743791
3801,10046.463717794999
3802,4450.66112471
3803,3178.05933936
3804,1362.4752685
3805,2189.31842026
3808,374.5982649
3809,5634.0293919
3810,4924.8656732
3811,16383.806925955
3812,6039.6455427850005
3813,25523.710782255
3814,14923.968857085
3815,12381.820974285
3816,4534.1644502
3817,597.3709042
3818,7305.6637182
3819,1215.7687053
3822,1383.1066626000002
3823,1076.062825
3824,1874.507619
3825,1269.1974921
3826,460.2755322
3827,1828.342124
3828,1269.1974921
3829,127.0325366
3831,24096.815214924998
3832,25195.280663325
3833,995.229659055
3834,11679.3391536
3835,17363.955530955
3836,21184.141158785
3837,30888.133285025
3838,26421.603002335
3839,28623.948858435
3840,9251.145186455
3841,31625.321489935
3842,24190.272096685
3843,42697.353214414
3844,21278.181120995
3845,26239.868305535
3846,20964.764092794998
3847,23175.794877465
3848,44131.918046414
3849,1681.7593226000001
3850,28308.821238285
3851,20234.064789185
3852,10634.2865011
3853,5529.51851491
3854,2700.9635831
3855,7856.2137637
3856,10633.79517601
3857,3821.8404467
3858,3741.1863369
3859,3407.282757819
3860,3776.705312
3861,1587.370738979
3862,1351.88989346
3863,1563.154129129
3864,2030.0617516
3865,256.10979082899996
3866,30920.274395935
3867,28247.463917435
3868,23895.590273335
3869,23103.888545365
3870,20255.623909365
3875,1377.133928789
3900,14347.05916673
3901,2496.6586288999997
3902,17962.69701512
3903,26506.88471364
3905,6119.790175855
3906,19262.578254263
3907,1496.36247411
3908,2235.5364207000002
3909,6305.855881195001
3910,3600.8736234949997
3911,1370.30622488
3912,3930.82130038
3913,16493.051467775
3914,3290.906057795
3915,4856.5973838
3916,6067.872882695
3917,5584.3897908399995
3918,921.90714064
3919,2209.10459578
3920,1039.62184065
3921,1697.78220138
3922,1789.1179782
3923,1765.10423748
3924,4212.20115298
3925,965.2729942
3926,2054.4017834
3927,7822.21559341
3928,3018.1746025
3929,1915.201042
3930,3412.9354899
3931,17.36583452
3933,2680.76036031
3934,2687.572617235
3935,2824.685809035
3936,21.52170919
3937,3426.711333435
3938,544.99500613
3939,3310.21387116
3940,3474.9486047650003
3941,1544.381770855
3942,75.04056826
3943,627.594078878
3944,1732.465581665
3945,264.23984543
3946,1761.01899732
3947,26.84183641
3948,5814.013618643
3949,3561.360037878
3950,85.54903892
3951,215.47956446
3952,1550.7372235399998
3953,1105.86765776
3954,124.74794957
3955,451.59387543
3956,1363.05209798
3957,595.91766692
3958,1005.92892818
3959,651.69277005
3960,1264.69842198
3961,24.3808327
3962,387.44160038
3963,276.89553567
3964,337.26902763
3965,213.0340305
3966,18.19375828
3967,18.80270185
3968,1140.168873
3969,54.91626947
3970,307.5075947
3971,57.01548444
3972,1805.2592905400002
3973,2092.300958443
3974,401.83859082
4000,5799.95401526
4001,1976.46188766
4002,4419.74322096
4003,1648.4878087
4004,5301.59885156
4005,5888.094780859999
4008,1289.5581348
4009,4018.7303593999995
4010,4018.7303593999995
4011,6450.49332
4012,6623.1475855
4015,1432.9631104599998
4016,1788.7954651599998
4017,1879.709683
4018,2798.30896546
4019,3857.0200094
4020,7326.1395578
4021,3524.9282928000002
4024,908.0563168
4025,35.75906871
4026,1042.0599926
4027,494.70988900000003
4028,2016.7316692
4029,1715.9323683
4032,6263.2314035
4033,1998.2119323000002
4034,5835.5217971
4035,6821.3271382
4036,5648.5495334
4037,18083.2093983
4038,6596.9160407
4039,11227.7509623
4040,10303.3421441
4043,7117.3530754
4044,12651.72627469
4045,8615.141328
4046,1526.632085
4047,1.39421e-06
4048,1497.6446437999998
4049,5306.5552205
4050,3472.5662386000004
4051,8597.3035681
4052,10661.0802297
4053,3387.8723427
4054,3912.3889553999998
4055,353.2335362
4056,6916.7493773
4057,1149.36505785
4058,387.62863534999997
4059,1649.3244178
4060,7313.0569494
4100,5783.0748606
4101,9900.6343612
4102,21859.64033
4103,15557.941754399999
4104,16183.989184099999
4105,79133.72792727
4106,19573.1217966
4107,85080.97673537
4108,18123.15246749
4109,23743.0659369
4110,16826.681902
4111,49333.38868659
4112,41608.11834389
4113,1346.5647145
4114,2029.6522314000001
4115,13085.873528299999
4116,6554.0685115
4117,6464.0697082
4118,11682.9221278
4119,11541.98643937
4120,17877.405905670003
4121,5882.40958598
4122,14652.94840727
4123,11760.59313017
4124,7600.71236277
4125,13022.29969949
4126,5520.72061759
4127,7614.888628170001
4128,9290.262378
4129,12271.61756739
4132,890.6280534
4133,1562.5701283
4134,5792.871525
4135,545.0471715
4136,5800.275733699999
4137,1950.3878617
4138,1017.2878109000001
4140,1148.5653598000001
4141,1828.0786921
4142,2336.6820113
4143,14335.7455534
4144,4702.0123183999995
4145,21964.4251314
4146,12095.773641200001
4147,10568.341553
4148,28615.0930678
4149,14352.8168759
4150,29053.2159307
4151,22645.8284192
4154,17125.6664626
4155,25539.4379602
4156,3140.6219290999998
4157,12725.4970104
4158,16186.3788309
4159,2719.0611962000003
4160,1261.2957875
4161,11307.3420045
4162,5991.5448708
4163,1780.394053
4200,330.704294
4201,93.72798057
4205,410.2356743
4206,362.5689864
4207,431.0355305
4208,357.9583391
4209,592.5194656
4210,371.7434841
4211,529.9653426
4212,533.2929668
4213,389.7558753
4214,345.4545895
4300,529.7817217
4301,297.0253067
4302,1076.121259
4303,214.7084827
4304,730.0720075
4305,445.55026
4306,381.4356276
4307,437.9096486
4308,835.8867427
4309,712.6451055
4310,3122.373291527
4311,2617.430893
4312,2552.866283077
4315,136.9400243
4316,604.5212414
4317,1231.822668
4400,513.9643302
4401,321.7207296
4402,189.4707995
4403,271.4210204
4404,551.870023
4405,657.670593
4406,2966.991974
4407,717.25656131
4408,135.84663505
4423,31.100348067
4424,122.40859307
4425,35.096802870000005
4426,536.764476257
4427,169.2361903
4428,14.62905441
4429,429.06563978
4430,164.36965422999998
4431,164.36965422999998
4432,2333.6609243
4433,5146.390833378
4434,217.98703954
4435,5468.06861
4436,5608.856433145
4437,5859.6182134
4438,9770.375666475
4439,1388.0489072
4440,4398.628973855
4441,6494.641401355
4442,3835.3324586950002
4443,217.98703954
4444,29441.733296943
4445,21153.77452871
4446,36473.144291365
4447,27789.545668695
4448,46756.038331355
4449,1078.7415147
4499,46914.095126672
4500,14185.6148997
4501,3232.23362019
4502,11644.99867659
4503,4295.8318149
4504,11850.4669233
4505,21757.494171457
4506,3380.854751
4507,10661.1223001
4508,4666.0012879999995
4509,11274.4473918
4511,22760.313303667
4512,10702.7536138
4513,25892.663980729998
4514,56990.196550152
4515,54665.912182045
4516,39225.024297505
4517,41646.515631254995
4518,12234.4941699
4519,13038.7359828
4520,17230.685149999998
4521,26324.55256562
4522,9795.8042094
4523,7138.6205795999995
4524,1410.3430639
4525,7624.411464899999
4526,27228.245084527
4527,25865.234484607
4528,1553.0883999
4529,1988.7249124
4530,31328.795653049998
4531,11714.363236297
4532,44420.512303095
4533,51025.221782472
4534,20771.7438074
4535,41829.466321194996
4536,29726.974459517
4537,12498.288369897
4538,12303.956660567
4539,12623.65105489
4540,9063.886769660001
4541,5419.33563329
4542,8735.79754499
4543,61450.955539621995
4544,27078.796978927
4545,3405.052052157
4546,4188.804856757
4547,5178.969849757
4548,9782.834022257
4549,9981.316184657
4550,15078.507540357
4551,17443.756816747
4552,7612.857912307
4553,16672.708324257
4554,23222.76520297
4555,17327.191694047
4556,229.1194752
4557,783.484755
4558,1380.4455018
4559,47350.430809443
4560,30549.539463385
4561,7042.4637719
4562,2567.1667357
4563,3482.226966855
4564,13471.265903464999
4565,16072.769492475
4566,2754.6487939999997
4567,8626.483574815
4568,1738.544682295
4569,10792.035642499999
4570,13067.95588641
4571,46219.118064664995
4572,1075.90802461
4573,33248.818535747
4574,36542.601344437
4575,27890.061769957
4576,3300.5372972
4577,3496.0328747
4578,3708.633247057
4579,3726.2697211
4580,1826.839063405
4581,37948.127956045
4582,18139.249771857
4583,9496.22869565
4584,16993.141810757
4585,10855.02060763
4600,11.63821448
4601,293.3818963
4602,231.4195812
4603,892.3219554
4606,314.5178728
4607,198.0911762
4608,354.2763929
4609,260.3596759
4610,1264.19146
4611,1180.0555226
4612,1272.4149071099998
4613,754.18639191
4616,5.606710298
4618,4.9458e-06
4621,923.3092552
4622,291.8416549
4623,1252.273312
4624,3392.7574143
4625,3392.7574143
4626,1659.861186
4629,667.5422803
4630,65.899089
4631,881.374891
4632,84.96634495
4633,131.5955861
4636,966.3307035
4637,462.0046401
4638,206.0310202
4639,323.8111409
4640,718.4808442
4641,547.8509405
4642,410.6060853
4643,328.7913734
4644,1196.130978
4645,420.652948
4648,347.3179802
4649,476.1214717
4650,463.7043798
4700,418.8127161
4701,435.3980203
4702,1985.250966
4703,2882.7200552
4704,2721.385487
4705,2882.7200552
4706,1078.376537
4709,3160.578228
4710,6399.3832548
4711,3238.8050268
4712,2053.4120268
4713,308.2700907
4714,1112.176867
4715,1112.176867
4716,170.9595261
4719,436.9673266
4720,356.9263838
4721,258.5295085
4722,373.5704097
4723,929.8605398
4900,7998.07206649
4901,1002.9691412899999
4902,927.01237119
4903,9624.40280491
4904,2744.78839811
4905,1244.2457299
4906,5369.452633020001
4907,120.9623172
4909,685.906462
4910,580.8852809
4911,672.6997093
4912,161.3291091
4913,205.2920364
4914,444.1672124
4915,453.74495809999996
4916,743.919635
4917,546.1850247
4918,1130.3455531
4919,10.9385376
4920,108.3957954
4922,490.0422929
4923,3752.3042997
4924,13870.457217
4925,1605.5168982
4926,1878.9189529999999
4927,1055.6325225
4930,154.525064
4931,1248.2415795
4932,1884.5271665
4933,1838.1353632999999
4934,1238.5282056
4935,1970.9674898
4936,1735.2956444
4937,676.597302
4940,6555.752934
4941,3256.2456475
4942,5581.8128967
4943,5610.1399301
4944,1632.3874771
4945,4888.6331246
4948,2680.4896557
4949,21103.42766432
4950,2256.25175712
4951,25849.43847692
4952,9298.4281825
4953,2937.2226251
4954,17524.3669545
4955,9078.130983
4956,3572.1846407
4957,1895.5530946999997
4958,521.5840376
4959,18590.483085
4960,616.4204297
4961,616.4204297
4962,78.12073154
4963,21.71488071
4964,448.0002057
4965,66.91343721
4966,337.5727127
4967,94.47762289
4968,58.20055708
4969,334.6375075
4970,127.7167192
4971,79.22175486
4972,388.4545906
4973,45.82700328
4974,5988.515109
4975,5988.515109
4976,8362.014847800001
4977,21953.8949905
4978,12950.8612389
4979,22263.0339513
4980,1379.919559
4981,21808.3210833
4982,22961.882806
4983,194.1680178
4985,694.8275748
4986,406.6317403
4987,22782.1088851
4988,23260.7207038
5000,1007.5147514
5001,771.7276891
5002,6380.761675
5005,2330.7343703
5006,469.2362122
5007,6841.0291402
5008,1861.4981581
5009,445.66613110000003
5010,2187.4521013
5011,6678.7642553
5012,4675.4146126
5013,3925.0945659999998
5014,5405.282223
5015,2025.1074057
5016,3126.484372
5017,3220.5478227
5018,12132.2520303
5019,3748.2695608
5020,670.1425745
5021,2939.5414974
5022,1864.1452179
5023,3443.2597812
5024,941.9108376
5025,2575.4011637
